order_id,product_id,quantity,unit_price,discount_percentage,discount_amount,gross_sales,tax_amount,shipping_cost,net_sales,product_cost,profit
ORD-946273,PROD-000123,2,772.83,0.0951055757775833,147.0,1545.66,97.91,24.43,1521.0,968.1,528.47
ORD-140305,PROD-000631,1,33.35,0.0807538022910943,2.69,33.35,2.15,6.2,39.01,13.35,19.46
ORD-144384,PROD-001041,4,30.73,0.035361089880281,4.35,122.92,8.3,6.31,133.18,38.32,88.55
ORD-353682,PROD-000751,3,41.75,0.1598864974101987,20.03,125.25,7.37,6.17,118.76,72.33,40.26
ORD-157633,PROD-000486,1,75.17,0.0,0.0,75.17,5.26,0.9500000000000002,81.38,32.92,47.51
ORD-212341,PROD-000317,3,351.45,0.0749231322539146,79.0,1054.35,68.27,24.38,1068.0,526.5,517.12
ORD-455493,PROD-000779,2,47.63,0.1828292807106235,17.42,95.26,5.45,3.05,86.34,42.48,40.81
ORD-151027,PROD-000454,3,306.37,0.1596067963880185,146.7,919.11,54.07,5.54,832.02,573.27,253.21
ORD-527848,PROD-000632,5,52.75,0.2787023697987639,73.51,263.75,13.32,5.68,209.24,115.75,87.81
ORD-160695,PROD-000543,1,24.07,0.0428367870331607,1.03,24.07,1.61,11.9,36.55,9.8,14.85
ORD-685738,PROD-000447,3,59.29,0.049533642796585,8.81,177.87,11.83,5.61,186.5,63.9,116.99
ORD-928548,PROD-000217,4,240.97,0.1044504530762512,100.68,963.88,164.01,9.47,1036.68,433.28,593.93
ORD-198672,PROD-000370,1,306.92,0.1225859391670065,37.62,306.92,18.85,15.37,303.52,160.83,127.32
ORD-507615,PROD-001082,4,71.16,0.1519876716794221,43.26,284.64,16.9,14.81,273.09,121.12,137.16
ORD-759679,PROD-000432,2,352.5,0.0483410406394604,34.08,705.0,87.22,7.4,765.54,416.08,342.06
ORD-443995,PROD-000906,3,115.43,0.0432651798831867,14.98,346.29,23.19,5.68,360.18,171.06,183.44
ORD-222297,PROD-000030,3,1028.82,0.3610719815364429,1114.43,3086.46,256.36,14.96,2243.35,2090.91,137.48
ORD-479490,PROD-000767,2,45.79,0.0474144308778392,4.34,91.58,8.72,22.23,118.19,39.82,56.14
ORD-838030,PROD-001078,3,62.74,0.4430278173601356,83.39,188.22,7.34,5.95,118.12,58.59,53.58
ORD-225474,PROD-001111,1,189.94,0.0228936381760637,4.35,189.94,24.13,6.62,216.34,92.23,117.49
ORD-230071,PROD-001113,4,273.39,0.3979087352838802,435.14,1093.56,125.1,4.77,788.29,535.48,248.04
ORD-738274,PROD-000332,1,242.24,0.088513433792671,21.44,242.24,15.46,3.35,239.61,106.64,129.62
ORD-968261,PROD-001136,2,243.93,0.0772288867819036,37.68,487.86,31.51,2.64,484.33,251.0,230.69
ORD-312415,PROD-000931,3,253.43,0.4879740936773119,371.0,760.29,27.25,5.51,422.05,451.86,-35.32
ORD-454221,PROD-000869,3,10.03,0.0854977912170414,2.57,30.09,1.38,17.24,46.14,12.87,16.03
ORD-913978,PROD-000285,4,39.39,0.2505230437626359,39.47,157.56,8.27,12.34,138.7,82.64,43.72
ORD-466893,PROD-000315,1,265.8,0.019225851468688,5.11,265.8,18.25,3.58,282.52,148.17,130.77
ORD-747784,PROD-000804,5,118.96,0.0,0.0,594.8,41.64,12.09,648.53,280.8,355.64
ORD-330136,PROD-000786,2,49.36,0.0761567147570196,7.52,98.72,11.86,1.6100000000000003,104.67,56.82,46.24
ORD-807977,PROD-000102,2,546.2,0.212541039987816,232.18,1092.4,60.22,12.24,932.68,635.26,285.18
ORD-920586,PROD-000693,4,158.5,0.0,0.0,634.0,126.8,1.5199999999999996,762.32,339.44,421.36
ORD-673901,PROD-000847,1,190.82,0.0974671042646329,18.6,190.82,12.06,15.19,199.47,93.93,90.35
ORD-391241,PROD-000444,3,261.64,0.5039783943859716,395.58,784.92,27.25,3.22,419.81,405.51,11.08
ORD-262977,PROD-001021,2,33.24,0.0626130588887402,4.16,66.48,11.84,19.7,93.86,18.16,56.0
ORD-491894,PROD-000290,2,35.47,0.224381990155666,15.92,70.94,11.0,0.08,66.1,36.56,29.46
ORD-916097,PROD-000781,4,229.09,0.0084915915615768,7.78,916.36,63.6,1.0499999999999998,973.23,337.0,635.18
ORD-576712,PROD-001072,4,70.93,0.0,0.0,283.72,19.86,14.88,318.46,87.2,216.38
ORD-132963,PROD-000162,1,195.72,0.1317005527575935,25.78,195.72,32.29,20.15,222.38,93.02,109.21
ORD-782154,PROD-000174,1,62.12,0.0755997451289734,4.7,62.12,7.46,27.86,92.74,29.71,35.17
ORD-499016,PROD-000990,5,583.97,0.3302102213106953,964.16,2919.85,391.14,4.64,2351.47,1997.55,349.28
ORD-127611,PROD-001060,3,88.76,0.0,0.0,266.28,18.64,24.09,309.01,120.78,164.14
ORD-810449,PROD-000833,3,148.55,0.4959364871447292,221.01,445.65,15.72,11.97,252.33,230.13,10.23
ORD-220464,PROD-000230,1,49.2,0.1758337643573114,8.65,49.2,2.84,6.26,49.65,24.22,19.17
ORD-400546,PROD-000121,3,371.72,0.4692856084410536,523.33,1115.16,41.43,24.35,657.61,625.41,7.85
ORD-375600,PROD-001007,2,114.94,0.1740832956678213,40.02,229.88,9.49,20.38,219.73,146.0,53.35
ORD-280482,PROD-000102,3,546.2,0.1652282201683504,270.74,1638.6,95.75,6.31,1469.92,952.89,510.72
ORD-682911,PROD-000197,1,55.85,0.1586627406223857,8.86,55.85,3.29,15.16,65.44,19.3,30.98
ORD-102306,PROD-000818,2,241.94,0.324911443170008,157.22,483.88,22.87,2.64,352.17,212.64,136.89
ORD-132935,PROD-000513,3,22.68,0.0871954568627458,5.93,68.04,12.42,0.1,74.63,29.67,44.86
ORD-992218,PROD-000775,2,188.25,0.1555647242583369,58.57,376.5,22.26,3.53,343.72,160.9,179.29
ORD-279577,PROD-001004,1,99.24,0.1022020780855125,10.14,99.24,6.24,15.05,110.39,56.04,39.3
ORD-768068,PROD-000213,1,169.13,0.1082307526742114,18.31,169.13,30.16,9.44,190.42,63.04,117.94
ORD-777457,PROD-001119,5,64.5,0.3406238276418604,109.85,322.5,14.89,11.67,239.21,102.95,124.59
ORD-174644,PROD-000484,1,57.83,0.1672912981329866,9.67,57.83,3.37,15.07,66.6,23.1,28.43
ORD-304782,PROD-000482,2,41.06,0.0868500748923624,7.13,82.12,5.25,3.37,83.61,38.9,41.34
ORD-827843,PROD-000897,3,180.11,0.056785828283189,30.68,540.33,96.83,4.62,611.1,227.64,378.84
ORD-247920,PROD-000223,1,88.87,0.1151117544474031,10.23,88.87,15.73,12.32,106.69,30.94,63.43
ORD-842579,PROD-000925,2,285.33,0.1453958800513307,82.97,570.66,87.78,0.9500000000000002,576.42,249.9,325.57
ORD-143171,PROD-000693,2,158.5,0.0,0.0,317.0,41.21,14.03,372.24,169.72,188.49
ORD-701221,PROD-001056,2,51.65,0.02699030902824,2.79,103.3,20.1,12.92,133.53,49.76,70.85
ORD-446954,PROD-000111,3,349.18,0.1123259596914685,117.67,1047.54,185.97,3.04,1118.88,617.49,498.35
ORD-136573,PROD-000553,3,48.77,0.3041886827654224,44.51,146.31,19.34,9.97,131.11,52.83,68.31
ORD-398916,PROD-000050,3,853.48,0.1999089159777274,511.85,2560.44,266.32,4.57,2319.48,1306.59,1008.32
ORD-295340,PROD-001026,1,87.28,0.0,0.0,87.28,17.46,2.94,107.68,42.48,62.26
ORD-433406,PROD-000858,1,227.47,0.0936088493020734,21.29,227.47,14.43,0.7999999999999998,221.41,86.52,134.09
ORD-847021,PROD-001085,2,62.54,0.2620345081634834,32.78,125.08,6.46,0.9300000000000002,99.69,34.94,63.82
ORD-571717,PROD-001149,1,294.52,0.0932244207100976,27.46,294.52,53.41,9.18,329.65,136.18,184.29
ORD-993061,PROD-000060,2,702.76,0.2496439015648488,350.88,1405.52,52.73,28.48,1135.85,966.08,141.29
ORD-901443,PROD-000570,2,54.97,0.1111062658274257,12.22,109.94,19.54,5.16,122.42,50.02,67.24
ORD-865394,PROD-000060,2,702.76,0.0650520112700445,91.43,1405.52,262.82,1.7000000000000002,1578.61,966.08,610.83
ORD-372372,PROD-000291,2,62.26,0.1901907301900611,23.68,124.52,7.06,0.7200000000000002,108.62,45.78,62.12
ORD-158976,PROD-000918,2,240.83,0.0621608584333251,29.94,481.66,31.62,6.47,489.81,182.06,301.28
ORD-751782,PROD-000336,2,268.63,0.0953567537496614,51.23,537.26,34.02,0.75,520.8,281.02,239.03
ORD-390766,PROD-001148,2,163.03,0.0613311607959258,20.0,326.06,21.42,6.04,333.52,115.06,212.42
ORD-329045,PROD-000192,1,194.18,0.1360905909635343,26.43,194.18,11.74,5.78,185.27,108.49,71.0
ORD-557132,PROD-000456,1,87.49,0.057133102169121,5.0,87.49,5.77,2.95,91.21,49.41,38.85
ORD-817571,PROD-000479,1,19.78,0.1437645735035159,2.84,19.78,3.39,3.35,23.68,6.05,14.28
ORD-263232,PROD-000183,1,51.8,0.0585521907335088,3.03,51.8,4.88,8.92,62.57,25.98,27.67
ORD-615497,PROD-000750,2,251.94,0.0132214123785718,6.66,503.88,94.47,2.77,594.46,251.82,339.87
ORD-318907,PROD-000493,1,66.55,0.1365862850117905,9.09,66.55,4.02,5.72,67.2,30.11,31.37
ORD-679627,PROD-000744,1,100.48,0.1225909480370564,12.32,100.48,6.17,14.53,108.86,53.84,40.49
ORD-537886,PROD-000976,4,906.84,0.0,0.0,3627.36,362.74,8.66,3998.76,2328.8,1661.3
ORD-214283,PROD-000472,1,14.0,0.0845658453127193,1.18,14.0,2.56,12.43,27.81,5.69,9.69
ORD-127185,PROD-000432,1,352.5,0.0584217341641434,20.59,352.5,23.23,3.0,358.14,208.04,147.1
ORD-141816,PROD-001007,3,114.94,0.1607068775349197,55.41,344.82,52.09,9.75,351.25,219.0,122.5
ORD-931764,PROD-001116,4,217.76,0.3910599348947298,340.63,871.04,37.13,3.26,570.8,320.32,247.22
ORD-733597,PROD-000261,2,107.15,0.1481256286169504,31.74,214.3,12.78,2.52,197.86,93.36,101.98
ORD-337520,PROD-000139,2,542.29,0.059823649685758,64.88,1084.58,132.56,4.32,1156.58,555.42,596.84
ORD-113858,PROD-000931,2,253.43,0.075339740735958,38.19,506.86,89.05,20.14,577.86,301.24,256.48
ORD-597106,PROD-001111,3,189.94,0.2071098522307395,118.02,569.82,81.32,2.31,535.43,276.69,256.43
ORD-187214,PROD-000360,4,276.66,0.4900152120200758,542.27,1106.64,107.23,5.39,676.99,447.72,223.88
ORD-638569,PROD-000728,3,75.6,0.078338420906949,17.77,226.8,39.72,4.8,253.55,81.27,167.48
ORD-568317,PROD-000180,1,89.26,0.1570059065158705,14.01,89.26,14.3,12.34,101.89,38.84,50.71
ORD-182886,PROD-000874,2,119.97,0.0858522876111017,20.6,239.94,15.35,20.73,255.42,128.78,105.91
ORD-812124,PROD-001146,5,122.88,0.1480835242517819,90.98,614.4,36.64,3.52,563.58,219.5,340.56
ORD-641447,PROD-000617,1,179.08,0.1433817204011702,25.68,179.08,29.15,5.16,187.71,82.64,99.91
ORD-598837,PROD-000766,2,17.18,0.1563884873060266,5.37,34.36,2.03,3.3,34.32,13.9,17.12
ORD-150568,PROD-000460,2,269.54,0.2172661830423281,117.12,539.08,84.39,5.4,511.75,246.78,259.57
ORD-859752,PROD-001035,1,91.88,0.0,0.0,91.88,18.38,2.53,112.79,32.94,77.32
ORD-845701,PROD-001058,3,29.72,0.2730340147820854,24.34,89.16,4.54,2.92,72.28,25.86,43.5
ORD-727100,PROD-000008,3,381.34,0.0596007680881019,68.18,1144.02,75.31,5.69,1156.84,638.85,512.3
ORD-988100,PROD-000939,2,204.3,0.5383415531143909,219.97,408.6,13.2,3.01,204.84,217.16,-15.33
ORD-269168,PROD-000210,1,229.29,0.0207745005627374,4.76,229.29,15.72,3.89,244.14,71.31,168.94
ORD-890149,PROD-000633,2,377.27,0.1235732525105405,93.24,754.54,132.26,5.16,798.72,344.38,449.18
ORD-527756,PROD-001054,2,32.78,0.1756184604913123,11.51,65.56,3.78,5.75,63.58,23.66,34.17
ORD-277850,PROD-000335,3,351.08,0.3981944899379801,419.39,1053.24,44.37,14.75,692.97,561.45,116.77
ORD-457935,PROD-000597,2,27.33,0.1956820946699748,10.7,54.66,4.4,8.97,57.33,23.48,24.88
ORD-276163,PROD-000810,2,239.42,0.0763231420740358,36.55,478.84,30.96,5.71,478.96,181.24,292.01
ORD-253353,PROD-000695,1,289.08,0.1902634139578236,55.0,289.08,30.43,0.77,265.28,194.48,70.03
ORD-377685,PROD-000982,3,728.7,0.487012099532857,1064.66,2186.1,56.07,17.32,1194.83,1372.23,-194.72
ORD-167972,PROD-000090,1,591.74,0.0,0.0,591.74,41.42,6.04,639.2,289.88,343.28
ORD-115402,PROD-000522,5,29.24,0.1363964005624772,19.94,146.2,8.84,0.8599999999999999,135.96,67.9,67.2
ORD-551427,PROD-001117,3,101.01,0.1689102442053738,51.18,303.03,17.63,15.22,284.7,109.2,160.28
ORD-758244,PROD-000285,2,39.39,0.157785186885159,12.43,78.78,12.61,5.46,84.42,41.32,37.64
ORD-538695,PROD-000625,2,108.58,0.0,0.0,217.16,28.23,6.92,252.31,110.78,134.61
ORD-568344,PROD-000817,1,23.84,0.1088859937945965,2.6,23.84,4.25,4.76,30.25,9.19,16.3
ORD-433784,PROD-000758,5,124.59,0.1014095971744247,63.17,622.95,39.18,6.04,605.0,294.0,304.96
ORD-558199,PROD-000625,3,108.58,0.3052579444425345,99.43,325.74,15.84,12.03,254.18,166.17,75.98
ORD-962186,PROD-000033,2,879.55,0.0396927670889873,69.82,1759.1,304.07,0.6800000000000002,1994.03,1029.96,963.39
ORD-968630,PROD-000741,1,215.55,0.1236529799096215,26.65,215.55,13.22,3.16,205.28,104.58,97.54
ORD-728867,PROD-001089,1,80.31,0.0,0.0,80.31,5.62,11.91,97.84,21.46,64.47
ORD-876604,PROD-000432,3,352.5,0.2107178149082146,222.83,1057.5,158.59,4.81,998.07,624.12,369.14
ORD-429267,PROD-000293,3,110.24,0.2461163561242581,81.4,330.72,32.41,4.0,285.73,153.69,128.04
ORD-135596,PROD-000834,1,107.82,0.0591728235759959,6.38,107.82,7.1,15.44,123.98,54.65,53.89
ORD-316036,PROD-000064,1,514.41,0.150234533083285,77.28,514.41,30.6,5.75,473.48,266.78,200.95
ORD-717393,PROD-000073,2,623.02,0.2372021043726219,295.56,1246.04,123.56,4.16,1078.2,809.06,264.98
ORD-767678,PROD-000190,3,142.49,0.2828695588085028,120.92,427.47,21.46,5.9,333.91,244.2,83.81
ORD-488606,PROD-000349,2,356.1,0.0681816707321539,48.56,712.2,46.45,0.52,710.61,358.92,351.17
ORD-305654,PROD-000746,1,184.07,0.0,0.0,184.07,34.97,19.75,238.79,105.49,113.55
ORD-191277,PROD-000072,4,491.55,0.0829298831763461,163.06,1966.2,126.22,5.95,1935.31,1263.16,666.2
ORD-219234,PROD-000545,2,56.54,0.2211158796290223,25.0,113.08,6.17,3.16,97.41,51.92,42.33
ORD-766904,PROD-000797,1,216.09,0.0,0.0,216.09,41.06,19.84,276.99,112.82,144.33
ORD-898837,PROD-001166,1,71.26,0.0,0.0,71.26,14.25,4.89,90.4,36.75,48.76
ORD-879056,PROD-000947,2,269.94,0.0867665530464506,46.84,539.88,34.51,15.23,542.78,222.16,305.39
ORD-508124,PROD-000377,2,158.49,0.4781821866719144,151.57,316.98,21.5,17.57,204.48,131.52,55.39
ORD-338075,PROD-000410,2,155.25,0.2355184351210087,73.13,310.5,47.47,2.41,287.25,200.34,84.5
ORD-869439,PROD-000813,1,102.52,0.0941576317940425,9.65,102.52,12.07,28.15,133.09,39.48,65.46
ORD-661015,PROD-001114,1,199.7,0.0420857754967703,8.4,199.7,36.35,2.33,229.98,104.3,123.35
ORD-376745,PROD-001172,2,246.92,0.1389457572360285,68.62,493.84,80.79,12.88,518.89,253.4,252.61
ORD-978753,PROD-000890,3,233.3,0.4196230394647285,293.69,699.9,28.43,3.42,438.06,365.04,69.6
ORD-518390,PROD-000734,3,123.41,0.4597770295451069,170.22,370.23,40.0,5.08,245.09,219.99,20.02
ORD-114212,PROD-000400,1,485.22,0.0589630494333383,28.61,485.22,31.96,24.1,512.67,278.95,209.62
ORD-843882,PROD-000532,1,17.29,0.1988449272734745,3.44,17.29,0.97,3.2300000000000004,18.05,7.69,7.13
ORD-598619,PROD-000224,3,99.83,0.0376135043920135,11.26,299.49,20.18,6.3,314.71,105.42,202.99
ORD-591397,PROD-000417,1,462.4,0.0432380645934472,19.99,462.4,30.97,24.42,497.8,247.38,226.0
ORD-535027,PROD-000233,1,50.41,0.0284264822481425,1.43,50.41,9.31,12.85,71.14,22.45,35.84
ORD-610922,PROD-000579,1,39.18,0.0631882420390733,2.48,39.18,2.57,23.54,62.81,20.44,18.83
ORD-678948,PROD-000137,3,733.77,0.2301354570297636,506.6,2201.31,220.31,17.6,1932.62,930.75,984.27
ORD-546147,PROD-000016,2,1061.28,0.0986768552941143,209.45,2122.56,133.92,11.73,2058.76,1193.6,853.43
ORD-507845,PROD-000416,3,322.45,0.3619621683889213,350.14,967.35,43.2,12.17,672.58,376.65,283.76
ORD-197130,PROD-000516,1,43.85,0.1652053299948898,7.24,43.85,3.66,2.5700000000000003,42.84,20.22,20.05
ORD-147984,PROD-000664,1,443.11,0.1286556210397854,57.01,443.11,27.03,20.8,433.93,279.01,134.12
ORD-586454,PROD-000626,3,115.31,0.27122995412395,93.83,345.93,17.65,5.55,275.3,154.83,114.92
ORD-717067,PROD-000036,1,524.08,0.1258150052636364,65.94,524.08,91.63,3.34,553.11,305.05,244.72
ORD-871110,PROD-000030,5,1028.82,0.2219512451818943,1141.74,5144.1,800.47,2.29,4805.12,3484.85,1317.98
ORD-801001,PROD-000069,1,988.36,0.2237511952261697,221.15,988.36,53.7,0.3500000000000001,821.26,496.0,324.91
ORD-303993,PROD-000355,1,310.79,0.0,0.0,310.79,31.08,9.05,350.92,141.24,200.63
ORD-795773,PROD-000753,4,162.47,0.0290955034912955,18.91,649.88,119.88,5.0,755.85,297.4,453.45
ORD-785843,PROD-000985,1,728.61,0.0141480340256228,10.31,728.61,136.48,3.32,858.1,392.37,462.41
ORD-644297,PROD-000009,2,792.89,0.1024426609630803,162.45,1585.78,185.03,6.94,1615.3,1041.92,566.44
ORD-833564,PROD-000136,3,726.87,0.4472592699912598,975.3,2180.61,84.37,15.23,1304.91,1084.41,205.27
ORD-791863,PROD-000308,1,202.66,0.1856874491613067,37.63,202.66,11.55,3.3,179.88,116.25,60.33
ORD-969095,PROD-001030,1,6.46,0.1896166080652615,1.22,6.46,0.37,3.05,8.66,2.56,3.05
ORD-896778,PROD-000250,3,86.1,0.0628834897592104,16.24,258.3,16.94,3.59,262.59,136.02,122.98
ORD-181930,PROD-001015,1,157.64,0.0592359348866035,9.34,157.64,7.41,32.28,187.99,82.14,73.57
ORD-317794,PROD-000344,1,334.13,0.0,0.0,334.13,43.44,17.14,394.71,120.04,257.53
ORD-793718,PROD-000809,2,79.42,0.1048038903432209,16.65,158.84,28.44,4.65,175.28,83.4,87.23
ORD-623388,PROD-000262,2,58.4,0.1840441933711719,21.5,116.8,6.67,3.38,105.35,40.34,61.63
ORD-238455,PROD-000428,1,358.67,0.1027120110424393,36.84,358.67,22.53,23.97,368.33,185.75,158.61
ORD-508103,PROD-000192,1,194.18,0.1222122118743176,23.73,194.18,11.93,24.29,206.67,108.49,73.89
ORD-592778,PROD-000021,2,705.28,0.0,0.0,1410.56,98.74,23.97,1533.27,781.84,727.46
ORD-541651,PROD-000074,1,1303.99,0.1969373676881623,256.8,1303.99,73.3,21.28,1141.77,823.5,296.99
ORD-358339,PROD-000698,1,579.4,0.019816277964849,11.48,579.4,102.23,9.89,680.04,267.18,402.97
ORD-903005,PROD-000288,4,73.46,0.3463899400353114,101.78,293.84,38.41,20.0,250.47,126.68,103.79
ORD-863761,PROD-001043,2,68.92,0.1862272182133887,25.67,137.84,7.85,3.1,123.12,37.26,82.76
ORD-636533,PROD-000898,1,214.37,0.1107177223047619,23.73,214.37,13.34,23.98,227.96,64.95,139.03
ORD-745757,PROD-000070,2,1062.55,0.0389569520871017,82.79,2125.1,204.23,5.7,2252.24,1064.7,1181.84
ORD-149347,PROD-001106,2,201.89,0.0924982229785811,37.35,403.78,69.62,4.91,440.96,170.0,266.05
ORD-591737,PROD-000031,2,355.47,0.1507574911978601,107.18,710.94,42.26,3.37,649.39,456.88,189.14
ORD-134173,PROD-000514,1,46.76,0.0,0.0,46.76,9.35,12.7,68.81,20.66,35.45
ORD-946941,PROD-000752,2,251.35,0.093055615271508,46.78,502.7,31.91,11.59,499.42,286.42,201.41
ORD-332911,PROD-000060,2,702.76,0.1824888417823757,256.49,1405.52,206.83,4.29,1360.15,966.08,389.78
ORD-957119,PROD-000837,2,213.27,0.1377742587205057,58.77,426.54,25.74,6.38,399.89,223.2,170.31
ORD-690828,PROD-000723,2,195.73,0.0,0.0,391.46,74.38,12.78,478.62,149.36,316.48
ORD-537666,PROD-000859,1,64.25,0.0762361856729838,4.9,64.25,4.15,0.56,64.06,29.56,33.94
ORD-631805,PROD-000827,3,39.96,0.4377182967927166,52.47,119.88,4.72,3.34,75.47,59.76,12.37
ORD-889087,PROD-000368,3,388.1,0.0796596887661191,92.75,1164.3,75.01,3.58,1150.14,664.74,481.82
ORD-850633,PROD-000780,2,120.18,0.0202225694751799,4.86,240.36,16.49,5.66,257.65,91.4,160.59
ORD-562299,PROD-000464,1,240.55,0.2046762469066963,49.23,240.55,34.44,0.0,225.76,101.23,124.53
ORD-545925,PROD-000375,2,346.92,0.2060337975284366,142.95,693.84,38.56,2.9000000000000004,592.35,383.26,206.19
ORD-239148,PROD-000065,1,1370.54,0.0,0.0,1370.54,274.11,9.18,1653.83,858.81,785.84
ORD-672240,PROD-000229,3,140.11,0.2323298308715089,97.66,420.33,22.59,5.7,350.96,184.62,160.64
ORD-260682,PROD-001065,2,95.52,0.0274646560748119,5.25,191.04,24.15,14.59,224.53,63.36,146.58
ORD-672072,PROD-000325,1,297.04,0.0440878165169552,13.1,297.04,19.88,12.25,316.07,119.93,183.89
ORD-239762,PROD-000823,4,104.83,0.2833200693800664,118.8,419.32,21.04,6.35,327.91,129.92,191.64
ORD-803965,PROD-000073,3,623.02,0.5506969323826161,1029.29,1869.06,167.95,9.23,1016.95,1213.59,-205.87
ORD-445817,PROD-001066,4,53.04,0.2674992052087901,56.75,212.16,10.88,12.17,178.46,102.96,63.33
ORD-158992,PROD-000228,1,46.11,0.190576937776936,8.79,46.11,2.61,0.1200000000000001,40.05,15.8,24.13
ORD-793591,PROD-000536,2,46.33,0.1583786931796252,14.68,92.66,5.46,5.93,89.37,29.06,54.38
ORD-744541,PROD-000921,1,64.35,0.1488706419900518,9.58,64.35,10.95,4.53,70.25,19.46,46.26
ORD-126712,PROD-000620,1,100.2,0.1253455060115551,12.56,100.2,6.13,6.37,100.14,51.15,42.62
ORD-576689,PROD-001095,1,86.22,0.0299688335782064,2.58,86.22,5.85,5.63,95.12,40.58,48.91
ORD-734652,PROD-000900,1,119.47,0.1830053561812421,21.86,119.47,6.83,6.17,110.61,63.58,40.86
ORD-333562,PROD-000872,5,187.82,0.1753263054383436,164.65,939.1,154.89,0.0,929.34,356.0,573.34
ORD-171316,PROD-000063,1,1262.39,0.138835356924469,175.26,1262.39,195.68,15.5,1298.31,771.37,511.44
ORD-940909,PROD-000613,3,38.7,0.0,0.0,116.1,8.13,6.4,130.63,44.64,79.59
ORD-244290,PROD-000739,3,222.1,0.161819623930581,107.82,666.3,111.7,1.9000000000000004,672.08,283.98,386.2
ORD-541295,PROD-000338,5,395.25,0.0,0.0,1976.25,395.25,1.6100000000000003,2373.11,1158.1,1213.4
ORD-636829,PROD-000585,4,17.24,0.0,0.0,68.96,6.9,5.5,81.36,24.84,51.02
ORD-400743,PROD-000968,2,777.27,0.0814562562809468,126.63,1554.54,99.95,6.27,1534.13,621.82,906.04
ORD-770510,PROD-001084,1,64.98,0.0,0.0,64.98,4.55,6.47,76.0,24.9,44.63
ORD-681650,PROD-000114,2,168.48,0.1458184490717713,49.13,336.96,54.69,5.13,347.65,176.2,166.32
ORD-764304,PROD-000432,2,352.5,0.0676293987827181,47.68,705.0,46.01,12.25,715.58,416.08,287.25
ORD-404854,PROD-001004,5,99.24,0.1155601587070834,57.34,496.2,57.05,28.14,524.05,280.2,215.71
ORD-605433,PROD-000794,1,242.54,0.0631549243316697,15.32,242.54,15.91,24.06,267.19,134.76,108.37
ORD-206486,PROD-000701,1,550.75,0.2383994166210627,131.3,550.75,29.36,11.89,460.7,308.37,140.44
ORD-731580,PROD-000273,1,92.78,0.1647073049434207,15.28,92.78,5.43,3.26,86.19,37.09,45.84
ORD-323360,PROD-000625,4,108.58,0.0,0.0,434.32,30.4,24.04,488.76,221.56,243.16
ORD-783219,PROD-000999,2,175.13,0.5076983861805754,177.83,350.26,31.04,0.0,203.47,231.02,-27.55
ORD-423268,PROD-001097,1,271.51,0.0,0.0,271.51,19.01,0.6499999999999999,291.17,95.26,195.26
ORD-677388,PROD-000809,1,79.42,0.0501150065897758,3.98,79.42,5.28,5.6,86.32,41.7,39.02
ORD-951521,PROD-000047,1,672.72,0.0,0.0,672.72,134.54,16.69,823.95,467.11,340.15
ORD-644334,PROD-001037,3,61.0,0.3520425678592557,64.42,183.0,22.53,12.95,154.06,73.8,67.31
ORD-740101,PROD-000385,2,356.3,0.1044883837467209,74.46,712.6,44.67,15.37,698.18,394.82,287.99
ORD-883168,PROD-001133,3,249.37,0.188784056880613,141.23,748.11,109.24,0.9700000000000002,717.09,382.44,333.68
ORD-185616,PROD-000757,3,82.67,0.0251837715125243,6.25,248.01,12.09,8.39,262.24,118.56,135.29
ORD-554016,PROD-000174,1,62.12,0.1651350542617153,10.26,62.12,3.63,3.1500000000000004,58.64,29.71,25.78
ORD-405228,PROD-000691,1,458.92,0.0,0.0,458.92,91.78,4.8,555.5,255.07,295.63
ORD-482972,PROD-001023,2,6.44,0.1778716473009687,2.29,12.88,1.38,6.69,18.66,6.32,5.65
ORD-425514,PROD-001008,2,461.13,0.0657478194513346,60.64,922.26,60.31,6.08,928.01,558.56,363.37
ORD-444127,PROD-000376,1,227.08,0.0,0.0,227.08,15.9,12.43,255.41,84.42,158.56
ORD-439965,PROD-000522,1,29.24,0.1089118034897076,3.18,29.24,4.69,9.99,40.74,13.58,17.17
ORD-189449,PROD-000128,2,587.72,0.0,0.0,1175.44,82.28,11.96,1269.68,655.0,602.72
ORD-786501,PROD-001114,1,199.7,0.1091386853536106,21.79,199.7,12.45,15.39,205.75,104.3,86.06
ORD-773906,PROD-000440,1,372.51,0.0618330007146665,23.03,372.51,69.9,4.86,424.24,139.5,279.88
ORD-126057,PROD-001082,3,71.16,0.1946561818852166,41.56,213.48,12.03,15.27,199.22,90.84,93.11
ORD-238630,PROD-000385,2,356.3,0.4975654855733019,354.57,712.6,25.06,6.02,389.11,394.82,-11.73
ORD-582802,PROD-000447,2,59.29,0.0674252707350205,8.0,118.58,21.01,4.58,136.17,42.6,88.99
ORD-626172,PROD-001158,2,235.94,0.0871537012072133,41.13,471.88,86.15,3.49,520.39,213.5,303.4
ORD-281587,PROD-000473,4,12.75,0.2821977572829431,14.39,51.0,2.56,5.98,45.15,16.56,22.61
