productId,Title,userId,Helpfulness,Score,Time,Text,Cat1,Cat2,Cat3
B000ELUQQS,ScoopFree Self-Cleaning Litter Box,A1VUOHWIQXC3LP,2/2,4.0,1194220800,"Will not last a month, but is a good litter system. I had to buy a febreze true air to keep my room from smelling like a cat box, but that seemed to do the trick.",pet supplies,cats,litter housebreaking
B0002DK2DU,"Omega Paw Self-Cleaning Litter Box, Green and Beige",A1Q6MJ7U7UKLN7,5/5,5.0,1194307200,"I have 3 cats that use these litter boxes (I purchased 2 boxes actually). My male kitty... for some reason... is just rank. I don't have time to scoop the litter daily and it can smell so bad after just 3 days. I've tried litter powder, spray, frequent scooping and changing of litter, various brands/types of cat litter and it was a lot of trouble, money and a dirty task. Nothing really helped. These boxes are just outstanding. VERY simple and quick to assemble. Roll it on its side, roll it further onto its top and then back. DONE! Pull out the drawer and dump it in a plastic bag. I touch nothing... I smell nothing... I'm not sifting thru crap. Absolutely worth the money and in my opinion better than the motorized boxes and only a fraction of the cost. I use Scoop Away or Fresh Step litter. There is no odor in the room or even up close to the boxes.",pet supplies,cats,litter housebreaking
B000F9JJJE,Da Bird Cat Toy - Easy Store - 2 Part Pole,A3OOEWEXLCKOZO,0/0,5.0,1194393600,"After a couple of our wand toys broke in half, we got this one. It's great. The cats absolutely love it, the wand can bend and withstand quite a bit of pressure without breaking. It does come apart so to combat that I put some super glue in the joint and now it is fine.The cat loves it so much she walks around with it around our house. In the morning I usually find it in our bed because she's brought it there to play with during the night.It has been about 2 months and I might need a re-fill soon because the cats have chewed off part of the feather.It is great because I can sit on the couch and read and hold the wand up and the cats can play some feet away from me.The sister toy to this which we also got is made by the same brand and is a little leather mouse attached to a metal string - they love this toy even more. I can't remember the name of it.",pet supplies,cats,toys
B0002UL3F4,"Lixit Top Fill Water Tank, 32-Ounce",AKUFC3AKX1F1Y,0/0,5.0,1194393600,"I'm about to get my third one of these. The mechanism inside leaks after a year or two of usage by 2 ferrets. Before that, it's pretty effective. It may drip a little as they use it, but I just keep a container underneath anyway. Why I really love it is the ease in which this is taken on and off the cage.",pet supplies,bunny rabbit central,feeding watering supplies
B00076KRKU,RESOURCES Canine Pain & Inflammation Extra Stength Pain Support (120 Tablets),A2ITXSJ534WJP9,1/1,2.0,1194480000,I've used this product for my dog for over a year since taking other pain meds upset her stomach which is already not that good.I can't see that it helps her in anyway. I just kept giving them to her thinking well maybe it is working but I'm giving up on them.,pet supplies,dogs,health supplies
B000MSS92Q,Epakitin for Dogs and Cats (150 gm),A26KUYY8Q5EUK5,7/7,5.0,1194652800,"My cat has CRF, her BUN & Creatinine was off the chart. we would could have retested with a diluted blood sample to get an actual reading. she was getting twice weekly SubQ injections but no longer. i dose her with 1/2 spoon 2x daily directly into her mouth as she rejects any food combined with the med. this is her 3rd month on epakitin. she is on no other meds or treatments.she seems to be perfectly normal, chases butterflies etc. this was definitely a life saver for de'ana.",pet supplies,cats,health supplies
B0002DI8X6,Flexi Comfort - Medium - 44 lbs - Purple & Black - 16 FT,A2S1UF11K2SJ6Y,2/2,5.0,1194739200,"I've tried several retractable leads and this is my favorite. It costs more than I think a leash should, but is very comfortable and durable. I had my last one for several years and the only problem I had was that my new dog chewed it up - so I bought a new one. It extends smoothly, the lock works well, and it is very comfortable to hold. I've purchased cheaper leads from discount stores and had them break within a year (and they were far less comfortable to hold).",pet supplies,dogs,collars
B0002AQECQ,Treetop Perch - Large,A8LVLWX6UVQZ,15/16,2.0,1194825600,"""Natural-looking"" as stated in the description is perhaps a bit off. This perch is clearly made of plastic and not very natural looking at all with its rather sickly looking brown color intermingled with dots of red and green. If you want something ""natural-looking"" finding a tree top perch that is natural is a better bet.",pet supplies,birds,cages accessories
B000HQHUFA,Angels' Eyes Tear-Stain Eliminator for Dogs and Cats,A3Y2U65Q1M1H3,0/0,5.0,1194825600,We were surprized that this product really does work! We tried many ways to clean the very dark rings (black) under our dog's eyes and nothing worked. Now our dog looks extremely handsome.,pet supplies,dogs,health supplies
B0001A9TE2,Contech CatStop Ultrasonic Outdoor Cat Deterrent,A2829KBV0ZCH8R,7/8,5.0,1194912000,"I've read a lot of negative reviews, how it fills up w/ water in the rain, stops working, etc. I sealed the edges w/ some clear silicone, put some duct tape over the battery compartment and it works all the time! I watched my nemisis, The Cat, nearly jump out of his fur just as he was gettng ready to poop in my garden. It was hilarious! I since purchased another one for my front yard.",pet supplies,cats,educational repellents
B0009VX0WU,Farnam Shed Solutions for Dogs 1 Gallon,AY7PS9N341GHE,1/1,5.0,1194998400,"This product delivers. I didn't believe it would do what it claimed (reduce shedding up to 70%) but I thought at least it could reduce it somewhat and every little bit helps. Not only did it reduce the shedding by 70%, I believe it has reduced it by more than that. In addition, my dog (a lab mix) now has a coat that is extremely soft and shiny. It definitely took 6+ weeks to see results (as stated on the label instructions), and those results are no less than stellar.",pet supplies,dogs,health supplies
B000MKHQG4,"CatGenie-Self Washing, Self Flushing Cat Box",A1XLUYS4FY7SS8,4/4,4.0,1194998400,"This product is AWESOME! It scoups, washes and dries the litter then pumps the waste out!I've had this product for about 3-4 months and all i have to do is change the sanitizer cartridge and add litter once a month! I have only one cat and have the unit set to run twice per day.I also had the littermaid and this BLOWS IT AWAY!!! I was always cleaning the LitterMaid-GROSS!!!Cons:- a bit noisy, sounds like a washing machine only half as loud- does not automatically run cleaning cycle immediately after the cat uses it like the littermaid does.- You can set it to run 1-4 times daily. 1 = every 24 hours, 2 = every 12 hours, 3 = every 8 hours and 4 = every 6 hours. I have mine set to twice daily which means if my cats decides to go #2 just after a cleaning cycle and i'm not there to manually ""flush"" it the waste will fester there for 12 hours.if this were an automatic scouper like the litter maid i would give it 10 stars!!!!",pet supplies,cats,litter housebreaking
B0009N5B7U,"R2 36"" Signature Series Aquarium Moonlight",A1Q07NQ2FLYL56,2/2,5.0,1195084800,Works great! Actually is very bright and intially me fish were confused and would not go to there typical sleeping habits. I angle to moon light against my flurocent light and it works great. The fish were well adapted in one day and now I finally see my banded shimp at night. It also gives all my coral a beautiful glow at night. Lots of oohs and aaas from company,pet supplies,fish aquatic pets,aquarium lights
B00074L4IQ,Premier Gentle Leader Head Dog Collar,AXKULSINPY649,0/0,4.0,1195171200,"My dog is a puller and after much obedience training, we decided to buy the Gentle Leader. He was making walking a difficult chore and hurting himself in the process. You need to read the instructions or watch the DVD before you try to put this on for the first time. My dog did not like it at first, but began to learn that it was a good signal when I pulled it out of the closet because that meant we were going for a walk. Again, you will have to play around with it a bit to make sure you have the perfect fit. We also used a lot of treats at first so that he knew this was a good thing.If it is a warm day or we've been walking our dog for a long time, my dog will try to paw it off. At this point, I know he's tired and just wants it off. So I will usually have to take it off towards the end of a long walk. No big deal for me because he's too tired to pull anyway.Also, I'm not so keen on the look of it. Many people see it and think it's a muzzle. I constantly have to explain my dog is not dangerous just a poor walker. He can lick and breathe like normal with it on.Anyway, I recommend this product because it allows us to enjoy our walks together.",pet supplies,dogs,collars
B00008AJH9,Snuggle Safe Pet Bed Microwave Heating Pad,A1EV7WRUJNTJJR,0/0,5.0,1195257600,"This product is very good for pets that might get cold at night. The disk stays warm for a very long time, but not too warm. Just right and safe for a cat or dog. I feel much better about using this than some mat with a plug in wall wart attached to it.",pet supplies,cats,beds furniture
B000BVWVUA,"Petmate LeBistro Portion-Control Automatic Pet Feeder, Black, 4.2 Pounds",A3GDJO9G63JK06,1/1,4.0,1195257600,"This product works very well! It is a little tricky programming it, but, just stick with it. The cons are 1) they need a larger unit, 2) they should increase the maximum amount of food that can be dispensed (it only allows up to 2 cups), and, 3) if you want to set the feeder to dispense at, say, two different times, you cannot have it dispense different amounts; that is, if you select 2 cups at 10 a.m., you cannot select 1-1/2 cups at 6 p.m., both have to be the same. Worth the investment to be sure your pet is fed in a timely manner when you're not home.",pet supplies,cats,feeding watering supplies
